,sizeSeq1,sizeSeq2,repNo,angleSeq,mod,n,Resp_mean,Resp_raw,Resp_std,acc_mean,acc_raw,acc_std,biggerStim_mean,biggerStim_raw,biggerStim_std,correctAnswer_mean,correctAnswer_raw,stimChose_mean,stimChose_raw,order
854,0.55,1,7.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,854.0
855,1,1,3.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,855.0
856,0.7,1,5.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,856.0
857,1.15,1,4.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,857.0
858,0.4,1,6.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,858.0
859,1.3,1,7.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,859.0
860,1.3,1,8.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,860.0
861,0.4,1,10.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,861.0
862,1.45,1,4.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,862.0
863,1.45,1,3.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,863.0
864,1,1,2.0,30.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,864.0
865,1.6,1,1.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,865.0
866,1.3,1,7.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,866.0
867,0.7,1,6.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,867.0
868,1.15,1,1.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,868.0
869,0.55,1,4.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,869.0
870,0.7,1,3.0,20.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,870.0
871,1.15,1,1.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,871.0
872,0.85,1,5.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,872.0
873,1,1,9.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,873.0
874,0.4,1,5.0,10.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,874.0
875,0.7,1,3.0,10.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,875.0
876,0.4,1,7.0,20.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,876.0
877,1.15,1,4.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,877.0
878,1.45,1,5.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,878.0
879,0.4,1,5.0,20.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,879.0
880,1,1,6.0,30.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,880.0
881,1.45,1,6.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,881.0
882,0.55,1,1.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,882.0
883,0.7,1,4.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,883.0
884,1.3,1,8.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,884.0
885,0.7,1,3.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,885.0
886,0.55,1,6.0,20.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,886.0
887,1.6,1,9.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,887.0
888,0.85,1,4.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,888.0
889,1.45,1,8.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,889.0
890,1.3,1,9.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,890.0
891,0.7,1,7.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,891.0
892,1,1,10.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,892.0
893,1.3,1,5.0,30.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,893.0
894,0.85,1,5.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,894.0
895,1.6,1,9.0,30.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,895.0
896,0.85,1,6.0,10.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,896.0
897,1.6,1,2.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,897.0
898,0.55,1,3.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,898.0
899,0.4,1,6.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,899.0
0,0.4,1,6.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,0.0
1,0.7,1,10.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0
2,0.85,1,1.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,2.0
3,0.55,1,4.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,3.0
4,0.7,1,8.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,4.0
5,1,1,7.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,5.0
6,0.85,1,2.0,10.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,6.0
7,0.85,1,2.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,7.0
8,0.4,1,5.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,8.0
9,1.3,1,5.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0
10,0.4,1,10.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,10.0
11,1.15,1,8.0,30.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0
12,0.7,1,4.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,12.0
13,1.3,1,1.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0
14,1.3,1,7.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0
15,1.3,1,3.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0
16,0.85,1,6.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,16.0
17,1.45,1,1.0,30.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
18,0.4,1,4.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,18.0
19,0.55,1,3.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,19.0
20,0.55,1,4.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,20.0
21,1.15,1,3.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,21.0
22,1.15,1,2.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,22.0
23,1.15,1,6.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,23.0
24,1,1,2.0,30.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,24.0
25,0.55,1,9.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,25.0
26,0.85,1,10.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,26.0
27,0.4,1,9.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,27.0
28,0.85,1,7.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,28.0
29,1.15,1,5.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,29.0
30,1.3,1,3.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,30.0
31,1.15,1,8.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,31.0
32,1.3,1,8.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,32.0
33,1.3,1,5.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,33.0
34,1.15,1,7.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,34.0
35,0.85,1,6.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,35.0
36,1.3,1,5.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,36.0
37,1.15,1,4.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,37.0
38,0.85,1,3.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,38.0
39,0.4,1,10.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,39.0
40,0.7,1,6.0,10.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,40.0
41,1.15,1,8.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,41.0
42,1.3,1,8.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,42.0
43,1,1,6.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,43.0
44,0.85,1,1.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,44.0
45,1,1,1.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,45.0
46,0.7,1,4.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,46.0
47,1.3,1,1.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,47.0
48,1.6,1,10.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,48.0
49,1.3,1,4.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,49.0
50,1.6,1,10.0,30.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,50.0
51,0.85,1,4.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,51.0
52,0.7,1,3.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,52.0
53,1.3,1,3.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,53.0
54,1.45,1,8.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,54.0
55,1.3,1,8.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,55.0
56,0.85,1,10.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,56.0
57,0.55,1,10.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,57.0
58,1.6,1,2.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,58.0
59,1.45,1,9.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,59.0
60,0.55,1,10.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,60.0
61,0.55,1,7.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,61.0
62,1,1,6.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,62.0
63,0.4,1,9.0,10.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,63.0
64,1.3,1,10.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,64.0
65,0.7,1,4.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,65.0
66,0.7,1,6.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,66.0
67,1.45,1,2.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,67.0
68,1,1,4.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,68.0
69,0.85,1,2.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,69.0
70,0.7,1,6.0,20.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,70.0
71,1,1,9.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,71.0
72,0.85,1,3.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,72.0
73,0.7,1,2.0,20.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,73.0
74,0.7,1,5.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,74.0
75,1.15,1,8.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,75.0
76,1.6,1,3.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,76.0
77,1.45,1,5.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,77.0
78,0.55,1,7.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,78.0
79,1.3,1,9.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,79.0
80,1.6,1,6.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,80.0
81,1.6,1,2.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,81.0
82,0.4,1,8.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,82.0
83,0.7,1,3.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,83.0
84,0.7,1,8.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,84.0
85,1.15,1,1.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,85.0
86,0.4,1,8.0,30.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,86.0
87,1,1,7.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,87.0
88,0.55,1,4.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,88.0
89,1,1,5.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,89.0
90,0.4,1,7.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,90.0
91,1.15,1,3.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,91.0
92,1.6,1,2.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,92.0
93,1.15,1,9.0,10.0,-1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,93.0
94,0.85,1,2.0,20.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,94.0
95,1.15,1,7.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,95.0
96,0.7,1,3.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,96.0
97,1.15,1,3.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,97.0
98,1.6,1,7.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,98.0
99,0.4,1,3.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,99.0
100,1.6,1,6.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,100.0
101,0.55,1,7.0,20.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,101.0
102,0.4,1,9.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,102.0
103,1.6,1,8.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,103.0
104,0.7,1,2.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,104.0
105,1,1,5.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,105.0
106,0.7,1,3.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,106.0
107,1.6,1,5.0,30.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,107.0
108,1.45,1,4.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,108.0
109,0.7,1,5.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,109.0
110,1.45,1,6.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,110.0
111,0.7,1,5.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,111.0
112,0.85,1,1.0,40.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,112.0
113,0.85,1,3.0,40.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,113.0
114,0.4,1,9.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,114.0
115,0.55,1,8.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,115.0
116,1.3,1,6.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,116.0
117,1.3,1,8.0,50.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,117.0
118,1.15,1,4.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,118.0
119,1.45,1,9.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,119.0
120,1,1,5.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,120.0
121,1.6,1,4.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,121.0
122,1.3,1,1.0,50.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,122.0
123,1.45,1,5.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,123.0
124,0.4,1,1.0,30.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,124.0
125,1.3,1,6.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,125.0
126,0.7,1,2.0,50.0,-1.0,1.0,1.0,1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,126.0
127,1.6,1,4.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,127.0
128,0.7,1,3.0,10.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,128.0
129,1,1,9.0,40.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,129.0
130,1.45,1,1.0,20.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,130.0
131,1,1,2.0,10.0,-1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,131.0
132,1.3,1,9.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,132.0
133,0.55,1,4.0,20.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,133.0
134,1.3,1,3.0,10.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,134.0
135,1.15,1,6.0,10.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,135.0
136,1.45,1,8.0,40.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,136.0
137,0.55,1,9.0,50.0,1.0,1.0,-1.0,-1.0,0.0,,,,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,137.0
138,1.3,1,4.0,30.0,-1.0,1.0,-1.0,-1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,138.0
139,1.3,1,10.0,20.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,139.0
